timestamp,symbol,side,quantity,price,commission,portfolio_value,strategy
2026-01-05 00:00:00+00:00,BTC-USD,BUY,1.010891695704261,93929.49596484375,94.95254745254745,4952.5,adaptive_btc
2026-01-07 00:00:00+00:00,BTC-USD,SELL,1.010891695704261,91262.40066015624,92.25640295738704,97116.64655442965,adaptive_btc
